Year,Month,Longitude,Latitude,SST_Celsius,Population
2011.0,2.0,-13.48549,42.77786,9.1,2927316
2014.0,11.0,115.02722,62.67895,7.2,1520381
2019.0,8.0,-151.1881284569,12.7696505312,27.1,0
2016.0,6.0,92.41529981,13.09974953,26.1,500218
2018.0,11.0,97.0421871066,-27.9226786071,19.6,10516927
2019.0,6.0,141.04157759,6.6295304,29.9,11410
2020.0,11.0,174.7841735,86.2042364,4.2,18406
2017.0,10.0,144.872019917,-35.154621331,17.5,447692
2013.0,7.0,126.369263401,-5.054484361,25.0,281135
2017.0,5.0,6.19383,-14.91165,24.5,7774200
2017.0,3.0,-79.6979061,-19.2324655,21.8,10390607
2019.0,4.0,94.288112127,38.330741642,15.8,203297
2018.0,5.0,-161.1091030244,12.5024542302,23.1,0
2013.0,3.0,-140.9973,30.9878,14.2,21580827
2012.0,8.0,-90.8165723,42.5967976,13.0,5206593
2013.0,4.0,-64.921528896,77.521275731,1.6,18406
2010.0,3.0,-92.315844,-77.967499,9.5,2269
2019.0,2.0,-99.95788,-78.08243,10.0,2269
2017.0,2.0,155.9691529,73.9592734,3.2,1520381
2016.0,7.0,-50.52672,-88.57822,4.5,2269
2019.0,10.0,-135.2479,49.6516,14.0,1363159
2011.0,11.0,-165.479498,66.194133,7.2,18406
2011.0,11.0,-148.62157921,-58.88104813,9.3,411346
2020.0,2.0,105.77406,20.753607,19.7,4282738
2011.0,3.0,-40.42057,60.34383,7.5,18406
2017.0,4.0,139.7961,83.558,2.8,216364
2011.0,10.0,-127.47809,83.26145,1.1,18406
2020.0,12.0,113.6958,-8.13,29.6,10516927
2017.0,7.0,-107.580034,-62.456359,4.9,2269
2014.0,5.0,6.440817821,-31.869532071,19.4,4430367
2014.0,1.0,-80.0177912,-45.7143252,13.7,6680371
2011.0,6.0,179.1033813798,15.8487746361,27.2,30661
2020.0,9.0,50.058778816,0.086199393,31.5,2081624
2013.0,12.0,-37.63217,17.250742,21.9,167504
2016.0,4.0,12.9610910605,-53.2851256792,12.1,4430367
2018.0,3.0,103.723180812,-79.841913148,12.5,411346
2021.0,7.0,146.6222255713,1.3452925437,32.0,366862
2011.0,1.0,107.3253181891,32.4488753546,16.9,19617963
2013.0,6.0,-82.2106,-23.4094,15.1,10390607
2019.0,6.0,116.3821,26.1711,24.2,7428887
2010.0,12.0,-165.1025186,-55.4468269,12.5,411346
2016.0,1.0,-105.33330158,6.79820033,21.4,21580827
2015.0,9.0,17.7129746,-67.1495652,2.4,4430367
2021.0,2.0,-39.854095,-37.326839,21.9,1736989
2016.0,1.0,-6.3923803901,69.9520312201,1.5,20817
2013.0,11.0,-121.93282943,-37.29427791,15.9,136005
2017.0,1.0,15.3324,85.7586,-0.3,216364
2021.0,8.0,134.4000149,-44.0071043,12.8,447692
2020.0,4.0,-170.35061,-32.62184,19.1,22904
2018.0,10.0,-17.9893356,77.9107989,4.6,216364
2017.0,12.0,131.4438956433,-76.9515931384,11.0,411346
2021.0,5.0,-30.6,-39.4618,17.3,1736989
2014.0,10.0,-111.12174,77.67589,2.6,18406
2018.0,6.0,32.50271,-86.76874,5.0,2269
2017.0,7.0,111.819849534,-2.679007234,25.6,10516927
2021.0,2.0,-19.48297,45.57462,8.2,2927316
2010.0,2.0,-102.9299816341,-82.3681352925,10.0,2269
2011.0,2.0,160.37926069,29.66661393,17.0,37468302
2021.0,11.0,149.60809219,-35.40438882,19.5,447692
2018.0,3.0,-30.973971,-17.063884,27.4,4469585
2013.0,9.0,0.77254776,-7.28400905,23.4,80099
2012.0,6.0,15.72212047,3.07616346,27.1,850946
2018.0,2.0,-140.02826291,10.9763192562,19.7,136005
2012.0,10.0,-115.93387219,68.516065766,5.3,18406
2017.0,2.0,113.75107167,-59.3787568,16.3,447692
2021.0,11.0,-124.77528813,4.06866263,22.8,21580827
2010.0,1.0,-3.512432465,-7.487930891,30.4,603
2010.0,3.0,-133.53928,-28.97848,21.8,136005
2017.0,5.0,94.86073,-39.600025,16.0,10516927
2016.0,3.0,129.2226811,-32.8486277,23.6,447692
2018.0,8.0,25.13824,-89.71891,3.0,2269
2018.0,6.0,135.9853337024,79.5587513392,8.0,1520381
2010.0,11.0,-169.90539,55.01977,10.5,37468302
2018.0,5.0,0.8985679857,75.5374311955,3.2,216364
2015.0,4.0,26.5413,44.054,12.8,1821380
2014.0,1.0,156.52523,11.86363,22.9,6996
2012.0,7.0,-4.6948701,62.0502709,10.9,20817
2010.0,2.0,120.725,50.8865,15.8,1520381
2018.0,8.0,35.2396466387,3.602557449,30.8,368914
2011.0,5.0,-85.69217,-13.36515,20.1,10390607
2015.0,8.0,-130.027,49.9882,13.0,1363159
2021.0,1.0,-151.12264917,-21.79642394,23.9,136005
2018.0,7.0,-177.7776,-0.85471,23.2,7042
2015.0,7.0,34.210582,-12.337345,20.9,1029639
2020.0,6.0,-57.08282683,35.49267342,20.5,10073
2018.0,10.0,161.61,-5.2995,26.5,81801
2015.0,12.0,161.3556421338,-81.1652287274,11.0,411346
2016.0,8.0,123.0805018,88.4431423,7.6,216364
2020.0,6.0,-118.807280949,45.986775433,12.2,1363159
2011.0,4.0,13.541809938,-59.900763434,10.0,4430367
2016.0,1.0,58.552149,16.921558,19.4,1446563
2020.0,2.0,-28.533717,-77.843814,12.0,2269
2013.0,11.0,51.3168,-20.8772,21.7,147209
2012.0,1.0,167.648,-34.523,23.0,411346
2015.0,8.0,116.681148775,87.847991706,7.6,216364
2010.0,8.0,-115.11254931,4.94782093,26.5,21580827
2013.0,10.0,-118.1598,-17.054,19.9,136005
2012.0,9.0,-3.6657522,24.0749033,22.3,232388
2019.0,5.0,-27.09570819,85.61731112,3.2,216364
2017.0,2.0,-174.286551624,1.729377616,22.4,0
2013.0,7.0,31.888261375,77.357165895,8.4,1279096
2014.0,12.0,-115.0602,84.4855,-2.0,18406
2018.0,9.0,97.0665587,-80.9690245,3.5,2269
2019.0,5.0,2.00555,5.68211,24.2,685458
2019.0,5.0,75.10926,53.272989,17.8,1068113
2010.0,7.0,23.6803745,30.5841999,22.2,20076002
2014.0,9.0,69.0365,62.9881,8.7,1068113
2019.0,8.0,-76.244805,-57.939833,2.6,2269
2012.0,4.0,104.4095461811,85.5771710197,2.2,216364
2010.0,12.0,157.9337,31.708652,18.4,37468302
2016.0,11.0,-10.9914022213,12.007164654,22.4,2446749
2010.0,1.0,-35.2002,24.6678,18.0,167504
2013.0,1.0,-96.03440372,-7.72227706,28.1,1822397
2018.0,8.0,-38.3206570244,-75.7833615746,4.0,2269
2014.0,6.0,108.821996,-24.162062,20.8,10516927
2020.0,12.0,156.6816699,51.7697232,17.8,37468302
2016.0,10.0,-69.2518136697,-70.4217783683,4.0,2269
2012.0,1.0,128.63961095,29.15949117,17.8,2705791
2017.0,7.0,-19.998494495,-88.7944903799,4.5,2269
2019.0,2.0,-133.4545926,59.924643,5.0,18406
2012.0,12.0,-105.10618,-12.48338,25.4,10390607
2015.0,6.0,126.1045,-26.2209,20.2,281135
2021.0,4.0,-154.836507,-39.679661,17.0,13067
2021.0,2.0,-101.42526,3.69499,21.8,2851104
2016.0,10.0,127.405030138,-64.051222898,8.8,447692
2014.0,10.0,88.5075,-79.8081,5.0,2269
2012.0,11.0,115.38345107,50.41585482,19.8,1520381
2015.0,9.0,136.903423914,-59.825790942,8.5,447692
2013.0,6.0,78.383177,21.529878,23.4,28513682
2011.0,3.0,44.6507625708,53.045123641,9.5,12409738
2011.0,3.0,-126.0004640942,23.1365198056,13.6,21580827
2020.0,6.0,57.998226543,48.4614722083,19.8,1068113
2010.0,7.0,-85.1635295105,81.1254426425,6.2,18406
2021.0,2.0,63.17527945,17.37836454,18.9,1446563
2021.0,8.0,79.416456535,83.581659599,6.8,1279096
2013.0,5.0,-109.8787746,31.6044353,16.8,21580827
2021.0,9.0,58.1974,59.2165,8.7,1068113
2013.0,10.0,-179.33564913,-78.49440637,4.0,411346
2021.0,6.0,-85.259901,-47.574908,7.6,6680371
2011.0,2.0,137.5966215,20.5881662,19.7,50568
2014.0,4.0,103.89733641,17.25195402,22.9,664754
2019.0,3.0,40.7289,26.4271,16.7,6906595
2012.0,11.0,-158.3830529,-48.9322203,12.3,411346
2021.0,11.0,-4.222785788,-0.419262028,29.0,4920776
2016.0,4.0,168.854425082,-28.782803449,23.3,197787
2010.0,2.0,-83.1702,9.3139,20.3,1357745
2019.0,11.0,9.23857832,68.03581758,3.2,1012225
2018.0,1.0,41.6152978002,-42.0551697334,18.9,201851
2015.0,1.0,-102.8271885673,-43.6117080018,17.3,6680371
2020.0,12.0,153.52176,-73.81703,11.0,411346
2020.0,11.0,-16.372173,0.714634,25.7,1418300
2013.0,6.0,31.6798488,-62.1829812,7.4,4430367
2017.0,11.0,-12.46559677,4.777526097,24.5,1418300
2017.0,1.0,96.1329,26.74556,16.4,203297
2015.0,11.0,121.453256488,-68.194016504,9.6,447692
2010.0,3.0,-164.18597283,13.69333472,19.3,0
2012.0,11.0,-59.4019,-40.4876,17.0,14966530
2021.0,8.0,-69.0459293,27.9778559,23.8,10073
2021.0,1.0,69.09391096,58.94881105,1.7,1068113
2010.0,5.0,-166.7769526,21.0262708,20.7,30661
2021.0,7.0,-103.386755,63.329243,11.6,18406
2015.0,12.0,68.008186795,69.09057988,3.2,1068113
2020.0,8.0,100.9478113,-37.0596946,14.9,10516927
2018.0,2.0,97.4788623,13.7273046,19.8,10156316
2011.0,1.0,-84.8509832,-69.8599764,6.5,2269
2016.0,7.0,-47.90912,-78.39962,4.5,2269
2019.0,8.0,61.1479,-16.5018,18.9,149365
2011.0,3.0,87.6527,85.9621,-1.3,216364
2010.0,2.0,-162.1669,-28.1147,22.6,13067
2012.0,12.0,-123.1244554,49.7276538,7.0,1363159
2012.0,6.0,66.3067810847,73.2493962835,7.2,1279096
2019.0,7.0,122.7256,27.4312,25.4,2705791
2012.0,1.0,178.8165998,-59.0619966,15.8,411346
2019.0,3.0,49.0897,73.3667,1.7,1279096
2011.0,2.0,-47.82718,57.54175,7.6,18406
2019.0,12.0,65.532594,5.10006,24.5,176851
2018.0,2.0,-112.1309346,-64.8113834,11.5,2269
2020.0,1.0,-144.8688785,24.9003689,16.0,136005
2012.0,7.0,151.4452,17.2424,28.4,50568
2017.0,6.0,167.865544,-17.379198,22.9,52690
2015.0,5.0,-107.46897253,12.26922932,23.4,21580827
2021.0,6.0,-66.406588752,75.668168451,6.2,18406
2018.0,12.0,119.99893681,2.42558333,27.4,40781
2015.0,3.0,73.2065047,50.847845,14.3,1068113
2015.0,10.0,72.05305395,43.60030758,19.8,996319
2019.0,4.0,-57.25151532,-10.42048433,28.0,4469585
2017.0,2.0,133.8381724,28.8475376,17.3,37468302
2014.0,4.0,127.8108926039,39.7806281395,17.8,3037862
2020.0,10.0,131.5308,-55.5658,11.2,447692
2012.0,10.0,-70.9622,-60.2671,4.0,2269
2012.0,6.0,-46.03364,-41.02823,14.7,1736989
2019.0,6.0,-32.3719,-44.0876,13.8,2269
2011.0,4.0,127.820341551,-69.603569333,11.0,447692
2016.0,6.0,31.2700074,3.7000358,28.8,368914
2020.0,12.0,94.9960339497,-31.8901903894,20.4,10516927
2013.0,3.0,-27.1866970114,-79.4759369368,11.5,2269
2020.0,6.0,-14.171863,-62.663558,8.1,2269
2019.0,2.0,159.17228241,47.89776132,15.8,37468302
2012.0,12.0,41.53363,-8.31887,27.6,62351
2017.0,10.0,159.335508737,-8.317133898,25.6,81801
2020.0,12.0,-177.7107569,-9.1738463,26.3,7042
2018.0,8.0,125.66080999,68.506610636,11.2,1520381
2014.0,11.0,1.7672992862,60.8011751225,11.0,20817
2020.0,8.0,-157.6436568,64.2766246,11.8,18406
2011.0,11.0,30.100497513,79.130794341,4.3,1279096
2021.0,1.0,120.9568254,16.1573308,21.7,13482468
2016.0,11.0,-132.4598505278,17.7918978218,21.6,21580827
2019.0,2.0,4.5252,9.8394,19.0,2918518
2017.0,4.0,110.5523374883,70.29991681,5.2,1520381
2010.0,3.0,90.3052,70.044,1.7,1068113
2013.0,9.0,-95.69311748,18.94073615,24.8,21580827
2011.0,7.0,28.681761813,-77.782209396,3.5,2269
2011.0,3.0,-135.478023,17.486078,18.4,21580827
2019.0,6.0,-173.4673761001,-12.394713472,21.4,36066
2020.0,5.0,-100.39059147,-8.76617226,24.3,10390607
2013.0,11.0,-160.09048,80.776326,2.7,18406
2019.0,1.0,-7.4745,79.8762,-1.5,216364
2014.0,11.0,-147.649251928,-70.727700573,6.0,411346
2021.0,6.0,-74.25708868,9.92297982,26.0,29877
2018.0,2.0,74.032939,-73.429389,11.0,4430367
2014.0,1.0,2.95888032,10.64320834,19.2,1213781
2012.0,3.0,-132.847400184,-82.957557878,9.5,2269
2019.0,8.0,141.6320565552,-87.0488993675,5.0,2269
2011.0,5.0,162.7144294,30.6291869,20.7,37468302
2014.0,3.0,-174.04391,47.06032,9.4,37468302
2012.0,12.0,42.97619,57.68538,11.0,12409738
2016.0,3.0,168.1429,87.3324,0.4,18406
2010.0,9.0,-95.8275706381,86.7824860515,4.4,18406
2014.0,4.0,-48.3271,-26.0655,23.2,3222199
2010.0,3.0,168.1933383643,-13.5699432276,29.3,52690
2011.0,12.0,21.572555,11.734672,20.4,1322679
2011.0,11.0,-110.543353,-65.313075,7.5,2269
2016.0,8.0,-154.6619633703,32.7634456656,21.1,30661
2013.0,5.0,-9.65007,-34.399203,18.8,603
2019.0,7.0,-160.589161507,-72.858497484,2.5,411346
2012.0,5.0,-82.56624,-55.86007,7.2,2269
2013.0,12.0,-112.3728322,-87.2112073,8.0,2269
2017.0,5.0,156.97349,-24.53068,22.5,197787
2016.0,11.0,-113.432135364,-23.693612464,19.8,136005
2013.0,3.0,-58.7056,-46.8673,18.4,2269
2016.0,6.0,99.175639,-27.016389,17.9,10516927
2021.0,8.0,-90.9897552512,-36.0374897928,12.2,6680371
2019.0,3.0,114.3631124,-39.555525,21.5,447692
2011.0,4.0,-5.9185263245,-31.4795767096,21.7,603
2015.0,10.0,-2.474894621,51.159947173,13.0,9046485
2018.0,10.0,-6.35631775,48.26255766,13.6,34386
2015.0,11.0,29.6229,-54.5177,11.5,4430367
2011.0,11.0,-125.8997660103,-54.8799632351,10.5,2269
2012.0,11.0,-125.98503,74.75334,1.5,18406
2019.0,8.0,-85.53577432,-79.1584228,-1.0,2269
2021.0,12.0,-18.15244,22.0856,17.4,1205414
2020.0,3.0,104.8537973,-88.705938,12.5,2269
2012.0,3.0,-176.62533023,-73.8758167,9.5,411346
2017.0,11.0,-171.66503,-1.30126,26.7,0
2014.0,6.0,166.212243,44.443431,21.8,37468302
2016.0,5.0,-34.093714535,-0.641955201,28.7,167504
2016.0,8.0,-7.541125,-63.329225,6.1,2269
2016.0,11.0,162.5073397558,13.3871849942,26.1,6996
2015.0,12.0,-60.8014416631,-16.4044678001,24.2,1814087
2013.0,5.0,-121.989316166,-10.7494961049,23.7,136005
2019.0,12.0,138.06454544,45.94486537,17.8,37468302
2012.0,7.0,-5.973108,69.356119,8.8,20817
2021.0,6.0,-133.0125,-14.1879,20.8,136005
2015.0,11.0,110.8456,-35.03363,19.5,10516927
2018.0,5.0,-17.8994521,82.4142968,1.4,216364
2021.0,10.0,97.91852,-50.97214,10.7,447692
2010.0,10.0,25.573186,69.537283,7.2,1279096
2013.0,5.0,-56.6339151,72.6568115,7.1,18406
2013.0,3.0,-4.96018,52.24974,7.5,1201426
2015.0,5.0,-123.85652,-55.00543,10.5,2269
2019.0,1.0,-56.25281769,86.81316606,-0.6,18406
2021.0,8.0,-31.206217915,78.698676487,9.3,216364
2013.0,6.0,161.420830706,56.531943886,9.2,37468302
2019.0,1.0,30.20313,-87.92713,10.5,2269
2012.0,5.0,55.1179,62.0545,5.2,12409738
2011.0,10.0,-80.8663517,18.50519322,23.3,34875
2012.0,8.0,47.93879676,-71.78248035,3.0,4430367
2018.0,1.0,22.74456031,-8.544408935,25.5,898968
2012.0,12.0,179.79316488,51.98411431,17.8,37468302
2019.0,2.0,115.3033852,11.2298062,22.7,40781
2011.0,10.0,-160.6469499,50.2273291,14.0,37468302
2019.0,11.0,63.37116,74.62341,5.2,1279096
2021.0,5.0,-92.1724554,-15.9511354,22.2,10390607
2015.0,12.0,-118.766,5.103424,20.5,21580827
2010.0,2.0,-85.8093,10.8042,19.7,1047923
2015.0,10.0,-81.9767,-3.9531,20.8,1822397
2021.0,7.0,-107.3203,-16.5325,18.4,10390607
2016.0,12.0,-163.002157581,52.02188125,9.4,37468302
2013.0,3.0,-64.357666,50.914896,5.5,5723
2011.0,4.0,-172.5328,-46.0316,15.2,411346
2021.0,5.0,38.499713,-27.355952,19.9,1101771
2011.0,1.0,-157.2980978,89.0919003,-2.0,18406
2020.0,1.0,68.254603,24.519738,17.0,1446563
2014.0,9.0,-23.6924,-69.9545,4.5,2269
2014.0,7.0,-95.334575245,25.853382242,23.3,21580827
2015.0,9.0,3.8652,-7.2703,23.4,80099
2016.0,4.0,13.7022239,-6.9702805561,25.9,7774200
2012.0,6.0,119.2005,26.1426,24.2,2705791
2017.0,12.0,128.7264246,38.9055124,17.8,9963497
2012.0,4.0,131.9671959472,-71.8319097299,11.0,411346
2011.0,3.0,179.1641,73.8497,3.7,18406
2018.0,9.0,54.6830224,-75.5802933,3.5,4430367
2010.0,4.0,-156.050310447,88.06811299,-1.4,18406
2015.0,10.0,139.05378739,-73.35921706,7.0,411346
2021.0,9.0,120.3571250936,-35.6614351815,15.7,447692
2013.0,4.0,-66.57482839,67.40768222,4.9,18406
2017.0,11.0,86.33425355,37.96603107,17.8,996319
2019.0,1.0,14.5205904118,20.9204697667,16.2,1322679
2020.0,12.0,-101.8842060062,31.1860625504,17.8,21580827
2019.0,6.0,-48.84541804,20.45901442,25.0,89201
2019.0,8.0,-142.43289138,-21.68342139,16.4,136005
2013.0,8.0,-67.817379007,9.148420277,28.3,2934560
2015.0,10.0,-165.931261328,7.825401115,26.6,0
2016.0,12.0,50.98741,69.60308,3.2,1279096
2010.0,9.0,133.02943939,68.1058276,10.7,1520381
2016.0,2.0,62.980271143,14.19071693,19.8,1446563
2012.0,10.0,76.508286,-23.211764,19.1,149365
2017.0,9.0,149.521419,22.215199,26.9,50568
2021.0,12.0,-132.950468031,73.853214037,2.8,18406
2016.0,6.0,84.3497,-32.6383,16.1,149365
2018.0,12.0,73.5832,20.1857,20.0,28513682
2018.0,10.0,-49.0289,-22.2921,20.4,4469585
2013.0,10.0,64.99218,-36.95774,14.9,149365
2017.0,10.0,177.9787,48.494,21.8,37468302
2010.0,7.0,-108.73292,15.77615,25.7,21580827
2014.0,11.0,-40.1602121,53.9704271,12.8,18406
2012.0,10.0,165.6727929791,-85.2375873816,7.0,2269
2012.0,10.0,-158.366526509,71.280495449,7.7,18406
2017.0,11.0,-57.269117409,36.018911449,18.2,10073
2019.0,8.0,-46.64687894,-51.326371179,9.7,2269
2016.0,10.0,49.0089661713,-87.1816918361,5.0,2269
2019.0,7.0,49.267928,-69.086592,3.8,4430367
2013.0,1.0,-150.4112,26.8889,15.4,30661
2011.0,7.0,-65.4641174491,58.1268522842,12.5,18406
2019.0,2.0,-6.13431,-8.015192,30.6,603
2011.0,10.0,80.08397,49.018959,19.8,1068113
2014.0,12.0,77.12359,-86.285188,9.0,2269
2013.0,12.0,77.241166842,22.296125169,19.4,28513682
2010.0,4.0,-93.2167021,64.2527717,5.8,18406
2014.0,2.0,4.902,-62.0908,14.4,4430367
2010.0,8.0,-117.01146,-19.32984,17.3,136005
2010.0,11.0,-173.2334,78.6891,3.3,18406
2011.0,1.0,14.6063996683,85.5455473494,-0.3,216364
2019.0,11.0,-86.99911351,23.50476717,19.8,2136468
2012.0,6.0,11.58213271,-52.63081821,8.1,4430367
2018.0,9.0,-9.5108438449,32.1239513489,19.9,1846661
2011.0,8.0,2.992538,-68.897586,4.3,2269
2013.0,4.0,-120.555259111,33.492707525,12.1,21580827
2019.0,8.0,107.297009,62.8177266,11.2,1520381
2010.0,3.0,81.8434,4.0019,23.3,599821
2015.0,2.0,-18.87427,79.68996,-2.0,216364
2017.0,3.0,81.56906,-74.158265,10.5,447692
2019.0,8.0,-51.69473,38.28413,21.6,5723
2018.0,12.0,141.127716701,-23.356490478,25.1,447692
2010.0,12.0,-71.499496855,72.948837083,3.1,18406
2014.0,3.0,72.3661367474,-61.7982380233,12.9,147209
2018.0,1.0,142.5301,65.4803,3.7,1520381
2020.0,9.0,-137.337104,-70.470536,2.5,411346
2012.0,2.0,-72.8664846,-15.08671347,23.5,1814087
2010.0,7.0,124.841,11.3866,30.2,13482468
2014.0,4.0,62.7954,-16.6756,24.9,149365
2014.0,11.0,-52.3991,-62.5043,10.1,2269
2020.0,12.0,-167.2299897,-12.9956909,25.1,48526
2016.0,6.0,-33.7213,30.7654,21.7,232388
2019.0,12.0,-40.9974,31.6037,17.4,5723
2019.0,6.0,-109.26704,-41.32849,12.7,6680371
2016.0,9.0,159.8591,75.9722,10.7,1520381
2012.0,5.0,-23.00740009,-64.56457419,9.5,2269
2010.0,2.0,65.6728,-49.7813,17.0,147209
2011.0,12.0,92.297061378,-63.927509307,10.8,447692
2020.0,1.0,26.91024,-3.66728,30.3,898968
2013.0,7.0,80.7325,-70.0108,3.5,4430367
2018.0,2.0,-82.92663086,-76.00403144,7.0,2269
2021.0,5.0,26.2937,64.6828,5.2,1279096
2017.0,1.0,-83.871883,27.049559,16.3,2136468
2015.0,5.0,160.4138,-50.92961,14.7,411346
2014.0,6.0,123.8533936,-38.9976604,16.3,447692
2014.0,5.0,0.1698,-39.6107,17.0,4430367
2016.0,2.0,118.495532,-87.046523,13.0,2269
2020.0,2.0,152.9372563,-26.3519559,26.2,447692
2011.0,5.0,-93.5370954034,-81.5613868852,6.0,2269
2011.0,1.0,25.46034,-14.04105,25.5,2523844
2014.0,3.0,-171.901626,18.939672,17.8,30661
2018.0,3.0,78.259940615,-66.655904109,11.4,4430367
2012.0,12.0,153.163116159,50.390179859,17.8,37468302
2011.0,4.0,138.01302133,72.532122,5.2,1520381
2015.0,5.0,175.28568401,-6.33760893,28.2,7042
2018.0,3.0,48.755153,-12.825289,27.6,6180
2017.0,8.0,91.9225905385,-56.9647456299,6.9,447692
2014.0,11.0,-89.8262,74.9537,4.5,18406
2011.0,6.0,-120.2489661,-38.7629526,13.3,136005
2021.0,8.0,0.219819,-36.375075,14.2,4430367
2011.0,5.0,123.9282,38.1934,19.8,3037862
2019.0,11.0,-67.87098,78.262369,3.6,18406
2011.0,10.0,39.969048,-78.781429,5.0,2269
2014.0,1.0,99.8616158,89.0115904,-0.2,216364
2011.0,5.0,22.56658,12.06801,22.4,1322679
2017.0,1.0,50.3440392,-8.8405648,28.8,6180
2013.0,6.0,172.1148,-79.9298,7.0,411346
2017.0,8.0,168.6162978853,-37.1520257912,14.9,411346
2018.0,11.0,162.30267026,-87.85169213,9.0,2269
2020.0,10.0,78.8865414,-67.338194,5.9,4430367
2012.0,2.0,105.0943,-36.244,23.2,10516927
2021.0,10.0,131.76747609,-61.62419671,9.4,447692
2016.0,11.0,-18.28842,89.50012,-1.0,216364
2020.0,10.0,-64.9094121045,-77.3285675916,4.0,2269
2017.0,7.0,57.7776991602,-51.1452919006,9.2,147209
2012.0,12.0,-17.32631,58.74784,6.3,216364
2014.0,8.0,158.48051,4.39656,32.0,6996
2010.0,11.0,-65.8286027969,21.6261158589,20.4,2454337
2014.0,3.0,-10.01465,-75.18739,11.5,2269
2010.0,8.0,114.9479730144,78.2676481872,10.6,1520381
2013.0,7.0,17.933881285,-14.346271803,16.5,7774200
2010.0,10.0,125.7500814064,-4.5345656676,26.5,281135
2013.0,4.0,166.9012180503,59.9204673792,5.2,37468302
2020.0,10.0,117.62284628,-7.46601584,25.9,281135
2014.0,8.0,-107.805021,-60.965443,4.7,2269
2011.0,8.0,120.911834745,22.057365523,27.4,2705791
2018.0,3.0,6.3534128374,3.5053147432,21.3,296770
2013.0,11.0,33.4554141839,-69.1741017845,7.3,4430367
2013.0,3.0,-144.91649992,-18.93683585,24.8,136005
2015.0,2.0,148.72869,-38.33144,22.6,447692
2017.0,8.0,121.031688,-67.906808,5.6,447692
2015.0,6.0,63.2671,64.7724,7.2,1068113
2015.0,10.0,159.6312,41.7785,21.8,37468302
2010.0,2.0,156.736189,-23.827852,26.8,197787
2012.0,1.0,116.475746,5.385155,25.0,40781
2019.0,8.0,4.481144176,16.507622244,24.9,1213781
2018.0,12.0,-172.35152841,10.82769551,21.7,30661
2015.0,7.0,-52.451176696,65.996970877,12.7,18406
2017.0,8.0,-104.869104218,45.906209997,13.0,1363159
2011.0,1.0,129.56756,67.82893,3.7,1520381
2016.0,7.0,42.174888,-1.945527,23.9,2081624
2012.0,2.0,64.16608403,-31.74610021,22.4,149365
2010.0,2.0,151.5757318604,76.5174499461,2.9,1520381
2012.0,5.0,-15.76778,8.69991,23.3,1843121
2015.0,8.0,-12.5177,69.2268,9.3,216364
2018.0,12.0,-172.9904126,74.9552195,2.5,18406
2018.0,5.0,40.34975176,-72.99161399,7.0,4430367
2011.0,3.0,179.28629,42.91621,16.3,37468302
2014.0,4.0,101.325690017,3.975717778,26.8,7563912
2013.0,2.0,-92.07846607,-38.59446725,19.3,6680371
2014.0,4.0,-117.07193895,11.49520896,18.7,21580827
2015.0,10.0,-142.88932,50.76211,13.7,1363159
2011.0,8.0,99.318300717,39.600518872,21.8,1520381
2016.0,8.0,-73.5843078348,-85.5704255885,-1.0,2269
2021.0,5.0,17.76324555,38.65965721,17.0,475577
2015.0,6.0,37.7705,-48.8317,11.3,4430367
2021.0,4.0,-76.3125723602,-16.8643633297,20.9,10390607
2010.0,11.0,-21.08563,66.27319,9.2,216364
2021.0,4.0,87.72834803,58.12316103,3.2,1068113
2020.0,12.0,26.42887,-38.20731,18.6,4430367
2016.0,12.0,71.285119815,-39.051776416,18.3,149365
2010.0,3.0,-141.89484924,41.656805818,10.9,21580827
2017.0,11.0,-123.842483,-15.296449,22.5,136005
2014.0,11.0,-16.6276732,41.8175274,13.4,2927316
2015.0,10.0,8.17163,88.23812,1.6,216364
2019.0,9.0,-20.26130217,43.51434916,16.3,2927316
2011.0,2.0,129.95184,-50.55177,18.7,447692
2021.0,2.0,-163.8156507,-42.9297501,18.1,411346
2014.0,7.0,-16.1030433,-14.83868859,21.0,603
2019.0,5.0,55.2599054,24.6373605,20.5,1419699
2013.0,2.0,50.385731,-78.6598661,11.0,2269
2017.0,9.0,-56.2559,-53.1278,9.6,2269
2011.0,6.0,171.36988,57.21107,9.2,37468302
2013.0,7.0,109.7606604018,41.5757615375,23.3,19617963
2015.0,3.0,2.60699,-6.76104,30.4,80099
2017.0,8.0,-139.4793621643,26.9804668298,22.9,21580827
2010.0,11.0,-166.80957999,42.15285919,14.4,30661
2015.0,11.0,-156.12232708,-81.33316334,6.0,2269
2012.0,2.0,54.387141,5.5094535,22.2,2081624
2011.0,6.0,-152.2866500401,-6.6335476195,22.9,136005
2019.0,3.0,120.67208,68.95392,3.7,1520381
2011.0,12.0,-169.08740326,20.15408172,19.0,30661
2014.0,6.0,150.996965,-85.488671,7.0,2269
2021.0,8.0,-10.940333,-60.941075,6.7,2269
2019.0,8.0,145.65836,-23.59542,18.8,447692
2016.0,11.0,40.091498389,15.6746879418,23.2,895863
2012.0,4.0,102.2319,27.7994,19.6,4282738
2013.0,12.0,-135.04413991,-11.18365087,25.7,136005
2020.0,2.0,71.541777182,-74.712489733,11.0,4430367
2020.0,3.0,-6.48708048,-10.61720452,29.2,603
2018.0,1.0,18.26474,61.54517,10.5,1582968
2019.0,2.0,-71.9419441876,-30.9006497119,18.7,6680371
2017.0,2.0,-135.48046602,-71.6751436,10.0,2269
2013.0,2.0,174.36935297,-22.79524665,27.1,178339
